site;mois;poids
FRA100;6;15,52646
FRA101;6;19,5187
FRA102;6;19,24116
FRA103;6;19,70326
FRA104;6;12,35382
FRA105;6;14,00948
FRA106;6;10,44345
FRA107;6;18,23342
FRA108;6;14,06586
FRA109;6;15,4165
FRA110;6;12,98265
FRA111;6;16,64256
FRA112;6;12,05899
FRA113;6;14,82572
FRA114;6;33,54829
FRA115;6;32,46873
FRA116;6;18,08455
FRA117;6;9,52657
FRA118;6;22,07467
FRA119;6;24,76845
FRA120;6;6,83536
FRA121;6;6,39554
FRA186;6;11,39003
FRA190;6;7,0111
FRA195;6;21,34419
FRA197;6;7,45672
FRA200;6;7,60045
FRA201;6;12,33743
FRA202;6;7,79411
FRA203;6;10,81123
FRA204;6;2,99182
FRA205;6;6,34911
FRA206;6;3,10919
FRA207;6;11,0751
FRA208;6;15,57713
FRA209;6;9,52599
FRA210;6;15,17619
FRA211;6;7,74899
FRA212;6;9,69168
FRA215;6;29,80264
FRA217;6;5,84346
FRA218;6;8,0577
FRA250;6;4,88804
FRA251;6;6,78685
FRA252;6;6,31037
FRA253;6;9,15132
FRA254;6;7,22763
FRA255;6;12,02937
FRA256;6;0
FRA301;6;3,74451
FRA302;6;9,25503
FRA303;6;12,68185
FRA304;6;3,8295
FRA305;6;5,01029
FRA306;6;6,20272
FRA307;6;6,70057
FRA309;6;9,96448
FRA310;6;11,39761
FRA311;6;5,88017
FRA312;6;19,75151
FRA313;6;11,07745
FRA314;6;3,83758
FRA315;6;13,81994
FRA316;6;5,39764
FRA317;6;7,57417
FRA318;6;9,55695
FRA319;6;8,2475
FRA320;6;7,17436
FRA321;6;2,91955
FRA322;6;6,80032
FRA323;6;23,1333
FRA324;6;8,2133
FRA325;6;6,61141
FRA327;6;11,84369
FRA328;6;15,8997
FRA329;6;10,82589
FRA330;6;23,03435
FRA331;6;16,51962
FRA332;6;11,53893
FRA333;6;15,61169
FRA334;6;6,95917
FRA335;6;11,1017
FRA336;6;9,04803
FRA337;6;12,54145
FRA338;6;8,38361
FRA339;6;19,24323
FRA340;6;19,31629
FRA342;6;27,27149
FRA343;6;14,99229
FRA344;6;10,78876
FRA345;6;11,96074
FRA346;6;9,33701
FRA347;6;27,71745
FRA349;6;9,80865
FRA350;6;5,69414
FRA351;6;14,8579
FRA352;6;10,48583
FRA353;6;8,46056
FRA354;6;7,41822
FRA356;6;12,35808
FRA357;6;7,41769
FRA358;6;14,68721
FRA359;6;10,07024
FRA360;6;12,65855
FRA363;6;14,64236
FRA365;6;12,01696
FRA366;6;7,84272
FRA400;6;7,04811
FRA401;6;5,43931
FRA402;6;4,51023
FRA403;6;5,87241
FRA404;6;4,46964
FRA405;6;3,49747
FRA406;6;5,69242
FRA407;6;3,99194
FRA408;6;4,22678
FRA001;7;37,94018
FRA002;7;9,18731
FRA003;7;7,67246
FRA004;7;17,36414
FRA005;7;14,64704
FRA006;7;15,50574
FRA007;7;30,58489
FRA008;7;18,6431
FRA009;7;25,8065
FRA010;7;11,77823
FRA011;7;11,11969
FRA012;7;11,29044
FRA013;7;17,59487
FRA014;7;14,83473
FRA015;7;13,28953
FRA016;7;7,29844
FRA017;7;12,18035
FRA018;7;13,70867
FRA019;7;6,93761
FRA020;7;4,86611
FRA021;7;8,01177
FRA022;7;12,06627
FRA023;7;21,22692
FRA024;7;11,28005
FRA025;7;11,00992
FRA026;7;14,43372
FRA027;7;11,21642
FRA028;7;8,1969
FRA029;7;18,58986
FRA030;7;5,28997
FRA031;7;25,01108
FRA032;7;12,07896
FRA033;7;6,20712
FRA034;7;7,13964
FRA035;7;26,87263
FRA036;7;19,81038
FRA037;7;8,86986
FRA038;7;14,48091
FRA039;7;12,82542
FRA040;7;18,9703
FRA041;7;16,81246
FRA042;7;17,1677
FRA043;7;14,1913
FRA044;7;24,7862
FRA045;7;16,96779
FRA046;7;11,79364
FRA047;7;12,628
FRA048;7;20,16599
FRA049;7;7,16308
FRA050;7;23,57965
FRA051;7;23,56147
FRA052;7;8,21813
FRA053;7;11,43268
FRA054;7;19,32498
FRA055;7;11,34528
FRA056;7;9,07981
FRA057;7;20,32424
FRA058;7;14,23265
FRA059;7;14,90098
FRA060;7;23,89462
FRA061;7;34,11759
FRA062;7;18,8748
FRA063;7;16,98572
FRA064;7;22,98438
FRA065;7;12,62628
FRA066;7;36,83757
FRA068;7;10,16546
FRA069;7;11,71845
FRA070;7;11,37977
FRA071;7;9,43772
FRA072;7;9,95821
FRA073;7;8,77958
FRA074;7;9,71685
FRA075;7;23,72398
FRA076;7;26,1725
FRA077;7;11,80867
FRA078;7;8,82796
FRA079;7;13,82143
FRA080;7;12,2242
FRA081;7;17,86755
FRA082;7;18,55633
FRA083;7;19,69452
FRA084;7;24,87369
FRA085;7;10,54097
FRA086;7;18,36646
FRA087;7;13,99142
FRA088;7;15,54833
FRA089;7;13,25559
FRA090;7;17,83583
FRA091;7;10,77596
FRA092;7;24,67044
FRA093;7;20,01287
FRA094;7;24,99696
FRA095;7;11,77178
FRA096;7;6,8897
FRA097;7;15,5876
FRA098;7;26,62746
FRA099;7;10,36103
FRA100;7;15,02612
FRA101;7;18,94424
FRA102;7;15,62729
FRA103;7;21,05893
FRA104;7;12,6165
FRA105;7;11,87798
FRA106;7;9,69958
FRA107;7;20,98996
FRA108;7;12,39387
FRA109;7;15,77336
FRA110;7;8,68823
FRA111;7;15,02008
FRA112;7;11,99416
FRA113;7;13,86075
FRA114;7;18,39747
FRA115;7;29,24813
FRA116;7;19,29671
FRA117;7;7,82597
FRA118;7;25,56406
FRA119;7;25,9426
FRA120;7;6,4652
FRA121;7;6,96759
FRA186;7;3,97514
FRA190;7;6,42218
FRA195;7;23,42357
FRA197;7;7,25978
FRA200;7;10,40419
FRA201;7;14,26015
FRA202;7;7,61025
FRA203;7;10,14558
FRA204;7;3,87874
FRA205;7;5,56998
FRA206;7;3,63238
FRA207;7;11,23686
FRA208;7;15,99104
FRA209;7;7,56906
FRA210;7;17,11419
FRA211;7;7,84916
FRA212;7;9,57049
FRA215;7;29,90395
FRA217;7;7,83551
FRA218;7;5,73378
FRA250;7;5,37152
FRA251;7;6,29993
FRA252;7;6,03999
FRA253;7;9,22426
FRA254;7;7,17926
FRA255;7;11,40427
FRA256;7;0
FRA301;7;4,11601
FRA302;7;6,3565
FRA303;7;11,86445
FRA304;7;5,36432
FRA305;7;6,51826
FRA306;7;4,56114
FRA307;7;8,16097
FRA309;7;11,18218
FRA310;7;11,25575
FRA311;7;5,8681
FRA312;7;17,22184
FRA313;7;12,04135
FRA314;7;3,97905
FRA315;7;11,10327
FRA316;7;6,32147
FRA317;7;6,69082
FRA318;7;6,88253
FRA319;7;7,04376
FRA320;7;6,65438
FRA321;7;1,68324
FRA322;7;9,96226
FRA323;7;22,21199
FRA324;7;6,26741
FRA325;7;7,33603
FRA327;7;13,50194
FRA328;7;29,93873
FRA329;7;9,37107
FRA330;7;26,09717
FRA331;7;11,46259
FRA332;7;8,02962
FRA333;7;16,70344
FRA334;7;6,34047
FRA335;7;10,06629
FRA336;7;10,12865
FRA337;7;11,87272
FRA338;7;8,61949
FRA339;7;16,68307
FRA340;7;19,83875
FRA342;7;27,1044
FRA343;7;10,13494
FRA344;7;8,6762
FRA345;7;8,14503
FRA346;7;9,85234
FRA347;7;25,65225
FRA349;7;7,91101
FRA350;7;5,68156
FRA351;7;16,40034
FRA352;7;13,19025
FRA353;7;6,04504
FRA354;7;8,72624
FRA356;7;10,73014
FRA357;7;7,30822
FRA358;7;12,33928
FRA359;7;11,10439
FRA360;7;10,10144
FRA363;7;15,67355
FRA365;7;11,24932
FRA366;7;8,09656
FRA400;7;5,89848
FRA401;7;5,74602
FRA402;7;2,66983
FRA403;7;7,7439
FRA404;7;3,70297
FRA405;7;3,12293
FRA406;7;5,27578
FRA407;7;3,93265
FRA408;7;3,56838
FRA001;8;38,34491
FRA002;8;11,12569
FRA003;8;6,94496
FRA004;8;20,25461
FRA005;8;14,25803
FRA006;8;12,86188
FRA007;8;27,65682
FRA008;8;17,58824
FRA009;8;24,93539
FRA010;8;11,21842
FRA011;8;13,24392
FRA012;8;15,47645
FRA013;8;16,18678
FRA014;8;16,32764
FRA015;8;15,11856
FRA016;8;7,48149
FRA017;8;12,49818
FRA018;8;12,63033
FRA019;8;8,0304
FRA020;8;5,06359
FRA021;8;6,52059
FRA022;8;13,95881
FRA023;8;21,02777
FRA024;8;11,5638
FRA025;8;11,40129
FRA026;8;16,85327
FRA027;8;9,66293
FRA028;8;8,23361
FRA029;8;14,9269
FRA030;8;5,2609
FRA031;8;27,11319
FRA032;8;12,15404
FRA033;8;7,49937
FRA034;8;9,12875
FRA035;8;26,46108
FRA036;8;17,66749
FRA037;8;9,8201
FRA038;8;13,50101
FRA039;8;12,93068
FRA040;8;14,66992
FRA041;8;15,5851
FRA042;8;23,13769
FRA043;8;12,45679
FRA044;8;19,544
FRA045;8;14,74206
FRA046;8;11,32577
FRA047;8;13,17519
FRA048;8;16,39194
FRA049;8;7,57118
FRA050;8;20,87078
FRA051;8;26,90386
FRA052;8;6,30494
FRA053;8;7,57058
FRA054;8;9,74856
FRA055;8;13,17339
FRA056;8;12,15616
FRA057;8;16,71833
FRA058;8;11,97848
FRA059;8;16,34517
FRA060;8;23,1522
FRA061;8;21,3504
FRA062;8;12,65758
FRA063;8;15,28667
FRA064;8;25,40891
FRA065;8;11,2882
FRA066;8;33,97106
FRA068;8;15,01049
FRA069;8;11,09693
FRA070;8;9,41053
FRA071;8;10,39362
FRA072;8;9,91383
FRA073;8;9,18145
FRA074;8;10,49283
FRA075;8;22,35721
FRA076;8;21,45532
FRA077;8;14,06242
FRA078;8;10,34648
FRA079;8;15,44662
FRA080;8;9,96922
FRA081;8;17,22804
FRA082;8;15,47805
FRA083;8;25,88078
FRA084;8;20,74508
FRA085;8;9,3253
FRA086;8;18,42064
FRA087;8;16,9684
FRA088;8;21,27151
FRA089;8;15,84357
FRA090;8;14,77471
FRA091;8;11,29538
FRA092;8;30,24301
FRA093;8;21,58826
FRA094;8;28,90741
FRA095;8;8,88032
FRA096;8;8,15264
FRA097;8;15,79685
FRA098;8;35,79851
FRA099;8;11,16441
FRA100;8;12,72123
FRA101;8;16,21475
FRA102;8;16,27407
FRA103;8;21,53786
FRA104;8;13,1425
FRA105;8;10,32325
FRA106;8;10,72254
FRA107;8;30,85484
FRA108;8;17,81875
FRA109;8;16,08742
FRA110;8;12,18305
FRA111;8;12,95388
FRA112;8;12,04245
FRA113;8;10,84793
FRA114;8;36,99913
FRA115;8;33,67036
FRA116;8;23,85662
FRA117;8;4,75785
FRA118;8;21,48144
FRA119;8;18,9428
FRA120;8;5,38591
FRA121;8;6,43037
FRA186;8;8,93702
FRA190;8;7,30265
FRA195;8;20,7795
FRA197;8;5,88662
FRA200;8;9,38191
FRA201;8;11,1261
FRA202;8;8,35865
FRA203;8;10,38891
FRA204;8;3,59155
FRA205;8;5,66811
FRA206;8;3,71958
FRA207;8;12,43958
FRA208;8;17,35939
FRA209;8;10,30261
FRA210;8;16,84279
FRA211;8;8,03797
FRA212;8;12,38645
FRA215;8;25,65403
FRA217;8;5,71969
FRA218;8;6,86847
FRA250;8;6,41889
FRA251;8;7,67026
FRA252;8;5,69063
FRA253;8;11,98311
FRA254;8;7,29239
FRA255;8;13,66622
FRA256;8;0
FRA301;8;4,79835
FRA302;8;7,70092
FRA303;8;11,9148
FRA304;8;4,66096
FRA305;8;9,95552
FRA306;8;5,36351
FRA307;8;8,42475
FRA309;8;10,35908
FRA310;8;10,83236
FRA311;8;6,09556
FRA312;8;17,17131
FRA313;8;11,74533
FRA314;8;2,41617
FRA315;8;10,94294
FRA316;8;5,592
FRA317;8;6,66753
FRA318;8;9,94709
FRA319;8;7,08955
FRA320;8;5,44743
FRA321;8;2,57603
FRA322;8;9,79166
FRA323;8;21,40333
FRA324;8;8,04949
FRA325;8;7,52268
FRA327;8;10,10724
FRA328;8;16,37161
FRA329;8;11,14768
FRA330;8;22,31179
FRA331;8;10,37557
FRA332;8;9,26217
FRA333;8;17,6634
FRA334;8;7,18412
FRA335;8;11,14014
FRA336;8;11,4155
FRA337;8;13,15404
FRA338;8;6,74724
FRA339;8;14,44523
FRA340;8;21,49169
FRA342;8;26,53648
FRA343;8;11,38808
FRA344;8;6,03379
FRA345;8;11,57319
FRA346;8;8,03733
FRA347;8;21,12939
FRA349;8;11,8875
FRA350;8;5,38511
FRA351;8;17,61181
FRA352;8;9,89447
FRA353;8;9,08379
FRA354;8;7,3262
FRA356;8;9,11721
FRA357;8;5,79372
FRA358;8;14,98961
FRA359;8;11,23675
FRA360;8;13,5359
FRA363;8;18,634
FRA365;8;10,00648
FRA366;8;8,87197
FRA400;8;6,69884
FRA401;8;6,44232
FRA402;8;2,37666
FRA403;8;7,25156
FRA404;8;4,84816
FRA405;8;4,18401
FRA406;8;6,79722
FRA407;8;5,38154
FRA408;8;3,76135
FRA001;9;33,65213
FRA002;9;9,65589
FRA003;9;8,14999
FRA004;9;24,24985
FRA005;9;16,10216
FRA006;9;15,63588
FRA007;9;32,62009
FRA008;9;19,83425
FRA009;9;27,26133
FRA010;9;9,36747
FRA011;9;20,08892
FRA012;9;12,11815
FRA013;9;17,39466
FRA014;9;15,16013
FRA015;9;17,54814
FRA016;9;8,16179
FRA017;9;16,18325
FRA018;9;14,52324
FRA019;9;11,22432
FRA020;9;6,65131
FRA021;9;9,52903
FRA022;9;13,97762
FRA023;9;16,68543
FRA024;9;11,28126
FRA025;9;11,83059
FRA026;9;16,56596
FRA027;9;13,8669
FRA028;9;10,21604
FRA029;9;17,78663
FRA030;9;7,14866
FRA031;9;26,04478
FRA032;9;11,05572
FRA033;9;9,85509
FRA034;9;16,1435
FRA035;9;29,50433
FRA036;9;22,73495
FRA037;9;17,31636
FRA038;9;17,09789
FRA039;9;16,52835
FRA040;9;12,34602
FRA041;9;19,42516
FRA042;9;14,40655
FRA043;9;13,65895
FRA044;9;23,84624
FRA045;9;15,53634
FRA046;9;31,99931
FRA047;9;19,37508
FRA048;9;19,95934
FRA049;9;9,34722
FRA050;9;29,82975
FRA051;9;24,4224
FRA052;9;8,20958
FRA053;9;14,41623
FRA054;9;23,69505
FRA055;9;15,95091
FRA056;9;15,16328
FRA057;9;15,76938
FRA058;9;14,734
FRA059;9;20,51708
FRA060;9;27,29682
FRA061;9;25,24238
FRA062;9;19,36574
FRA063;9;17,1892
FRA064;9;26,91996
FRA065;9;9,688
FRA066;9;32,29702
FRA068;9;14,80541
FRA069;9;13,16177
FRA070;9;11,82293
FRA071;9;11,26329
FRA072;9;9,10803
FRA073;9;10,13839
FRA074;9;10,39483
FRA075;9;24,0797
FRA076;9;24,39147
FRA077;9;13,95909
FRA078;9;9,40562
FRA079;9;14,81886
FRA080;9;10,76802
FRA081;9;18,27736
FRA082;9;16,79952
FRA083;9;20,60629
FRA084;9;25,05057
FRA085;9;14,86631
FRA086;9;19,61023
FRA087;9;17,54235
FRA088;9;14,32919
FRA089;9;17,34433
FRA090;9;16,88112
FRA091;9;13,42482
FRA092;9;29,87726
FRA093;9;21,72446
FRA094;9;27,52303
FRA095;9;11,90889
FRA096;9;6,97765
FRA097;9;16,43035
FRA098;9;28,91917
FRA099;9;11,13852
FRA100;9;14,11803
FRA101;9;17,02718
FRA102;9;20,09117
FRA103;9;17,92871
FRA104;9;14,81075
FRA105;9;14,20135
FRA106;9;11,4126
FRA107;9;26,39067
FRA108;9;19,85959
FRA109;9;18,92061
FRA110;9;13,64942
FRA111;9;14,21713
FRA112;9;12,28953
FRA113;9;16,19517
FRA114;9;35,02861
FRA115;9;35,65456
FRA116;9;24,27199
FRA117;9;6,26855
FRA118;9;31,02658
FRA119;9;23,05764
FRA120;9;7,70031
FRA121;9;9,21919
FRA186;9;4,63012
FRA190;9;7,0077
FRA195;9;25,75758
FRA197;9;9,89724
FRA200;9;12,51449
FRA201;9;13,06804
FRA202;9;9,35137
FRA203;9;11,82096
FRA204;9;6,12887
FRA205;9;7,79676
FRA206;9;3,81953
FRA207;9;11,91275
FRA208;9;19,56757
FRA209;9;11,0024
FRA210;9;16,48405
FRA211;9;10,67729
FRA212;9;9,04576
FRA215;9;30,52719
FRA217;9;3,88569
FRA218;9;7,27724
FRA250;9;7,23422
FRA251;9;8,48838
FRA252;9;5,77496
FRA253;9;12,79894
FRA254;9;8,00832
FRA255;9;14,30468
FRA256;9;0
FRA301;9;4,03495
FRA302;9;9,87174
FRA303;9;13,27017
FRA304;9;6,06456
FRA305;9;8,79526
FRA306;9;7,11474
FRA307;9;9,29983
FRA309;9;13,05167
FRA310;9;11,51791
FRA311;9;6,44506
FRA312;9;23,21678
FRA313;9;12,64042
FRA314;9;4,854
FRA315;9;12,17645
FRA316;9;7,64475
FRA317;9;8,86854
FRA318;9;11,31913
FRA319;9;8,26194
FRA320;9;7,40599
FRA321;9;2,57226
FRA322;9;11,8083
FRA323;9;19,87315
FRA324;9;9,75857
FRA325;9;7,4198
FRA327;9;11,81515
FRA328;9;20,0363
FRA329;9;15,24926
FRA330;9;25,3893
FRA331;9;12,6328
FRA332;9;10,93128
FRA333;9;15,9855
FRA334;9;7,56511
FRA335;9;13,61875
FRA336;9;12,50301
FRA337;9;13,33264
FRA338;9;7,53333
FRA339;9;20,13129
FRA340;9;24,42154
FRA342;9;27,37602
FRA343;9;14,57719
FRA344;9;5,79328
FRA345;9;13,50382
FRA346;9;11,83273
FRA347;9;29,28919
FRA349;9;14,21862
FRA350;9;7,04307
FRA351;9;13,64071
FRA352;9;14,56921
FRA353;9;8,06063
FRA354;9;9,09332
FRA356;9;12,39493
FRA357;9;7,49338
FRA358;9;18,65514
FRA359;9;12,7236
FRA360;9;15,3446
FRA363;9;16,54694
FRA365;9;11,3095
FRA366;9;10,75335
FRA400;9;7,95997
FRA401;9;6,25991
FRA402;9;5,96539
FRA403;9;6,40853
FRA404;9;5,93945
FRA405;9;3,37694
FRA406;9;7,12089
FRA407;9;5,22782
FRA408;9;4,19846
FRA001;10;28,66203
FRA002;10;9,77025
FRA003;10;7,62475
FRA004;10;16,32504
FRA005;10;16,62228
FRA006;10;13,55525
FRA007;10;27,7516
FRA008;10;15,44586
FRA009;10;25,16332
FRA010;10;9,99822
FRA011;10;11,25669
FRA012;10;11,3855
FRA013;10;17,40186
FRA014;10;13,76614
FRA015;10;14,18815
FRA016;10;8,16682
FRA017;10;15,9476
FRA018;10;10,72496
FRA019;10;11,25074
FRA020;10;5,97208
FRA021;10;9,30348
FRA022;10;15,70171
FRA023;10;17,09724
FRA024;10;11,539
FRA025;10;8,67328
FRA026;10;13,27801
FRA027;10;13,892
FRA028;10;7,79917
FRA029;10;21,57884
FRA030;10;6,96603
FRA031;10;18,93032
FRA032;10;11,49544
FRA033;10;10,02952
FRA034;10;13,77167
FRA035;10;30,81076
FRA036;10;18,95366
FRA037;10;13,02715
FRA038;10;15,20243
FRA039;10;12,05555
FRA040;10;17,72043
FRA041;10;17,10168
FRA042;10;9,71749
FRA043;10;14,32022
FRA044;10;20,2571
FRA045;10;13,70852
FRA046;10;29,60494
FRA047;10;12,9695
FRA048;10;20,21454
FRA049;10;9,99021
FRA050;10;26,19125
FRA051;10;22,99539
FRA052;10;7,63873
FRA053;10;12,49117
FRA054;10;20,96312
FRA055;10;15,24802
FRA056;10;13,53561
FRA057;10;15,31673
FRA058;10;15,76804
FRA059;10;15,29013
FRA060;10;24,16608
FRA061;10;25,52886
FRA062;10;19,86747
FRA063;10;17,61811
FRA064;10;26,18706
FRA065;10;12,656
FRA066;10;25,54987
FRA068;10;12,91238
FRA069;10;12,79923
FRA070;10;10,27167
FRA071;10;10,27094
FRA072;10;8,8208
FRA073;10;8,81176
FRA074;10;8,37515
FRA075;10;18,52738
FRA076;10;22,64679
FRA077;10;14,0008
FRA078;10;9,52636
FRA079;10;11,8994
FRA080;10;8,90661
FRA081;10;16,11379
FRA082;10;16,49412
FRA083;10;17,70149
FRA084;10;20,59944
FRA085;10;14,03334
FRA086;10;17,0914
FRA087;10;15,59317
FRA088;10;14,36138
FRA089;10;15,30674
FRA090;10;13,10669
FRA091;10;16,14998
FRA092;10;29,01391
FRA093;10;21,67877
FRA094;10;25,07907
FRA095;10;8,38635
FRA096;10;6,34436
FRA097;10;18,48144
FRA098;10;22,87807
FRA099;10;9,99742
FRA100;10;13,10415
FRA101;10;15,5112
FRA102;10;20,83802
FRA103;10;16,24757
FRA104;10;17,41073
FRA105;10;11,58822
FRA106;10;12,14167
FRA107;10;19,26471
FRA108;10;13,22152
FRA109;10;15,52497
FRA110;10;13,06668
FRA111;10;11,78538
FRA112;10;12,35927
FRA113;10;13,14369
FRA114;10;29,66589
FRA115;10;31,84551
FRA116;10;21,50192
FRA117;10;5,54723
FRA118;10;21,58549
FRA119;10;20,18988
FRA120;10;7,6307
FRA121;10;6,46264
FRA186;10;6,92712
FRA190;10;5,67215
FRA195;10;22,64667
FRA197;10;7,53666
FRA200;10;8,19975
FRA201;10;10,2265
FRA202;10;8,86625
FRA203;10;9,53566
FRA204;10;5,22512
FRA205;10;7,29657
FRA206;10;3,84016
FRA207;10;8,46591
FRA208;10;15,11634
FRA209;10;9,79991
FRA210;10;15,34971
FRA211;10;8,90585
FRA212;10;10,12842
FRA215;10;22,12466
FRA217;10;4,42733
FRA218;10;5,97886
FRA250;10;6,35854
FRA251;10;6,60536
FRA252;10;6,93056
FRA253;10;12,51851
FRA254;10;6,35965
FRA255;10;12,02106
FRA256;10;0
FRA257;10;0
FRA301;10;3,88537
FRA302;10;8,49909
FRA303;10;11,85954
FRA304;10;6,42272
FRA305;10;9,32168
FRA306;10;5,99793
FRA307;10;7,59637
FRA309;10;9,86211
FRA310;10;11,27687
FRA311;10;7,33267
FRA312;10;20,62752
FRA313;10;8,81802
FRA314;10;2,88394
FRA315;10;11,32822
FRA316;10;6,99622
FRA317;10;6,60734
FRA318;10;10,24694
FRA319;10;5,81414
FRA320;10;7,10503
FRA321;10;2,83444
FRA322;10;11,40481
FRA323;10;16,64616
FRA324;10;7,92981
FRA325;10;8,96583
FRA327;10;11,83298
FRA328;10;20,71234
FRA329;10;11,67997
FRA330;10;19,01711
FRA331;10;14,39521
FRA332;10;10,88084
FRA333;10;14,05763
FRA334;10;7,26396
FRA335;10;13,69269
FRA336;10;11,00404
FRA337;10;13,60463
FRA338;10;6,09966
FRA339;10;19,92646
FRA340;10;21,67424
FRA342;10;27,75182
FRA343;10;12,97489
FRA344;10;7,8817
FRA345;10;9,39309
FRA346;10;10,49264
FRA347;10;25,82171
FRA349;10;9,2832
FRA350;10;6,13825
FRA351;10;11,63204
FRA352;10;12,06293
FRA353;10;8,00963
FRA354;10;7,90909
FRA356;10;11,96948
FRA357;10;6,05808
FRA358;10;16,27771
FRA359;10;11,37743
FRA360;10;11,02798
FRA363;10;13,79046
FRA365;10;10,40881
FRA366;10;7,52804
FRA400;10;6,83015
FRA401;10;5,50044
FRA402;10;6,0696
FRA403;10;7,28753
FRA404;10;5,01571
FRA405;10;4,37204
FRA406;10;6,54815
FRA407;10;4,40247
FRA408;10;4,20302
FRA001;11;26,38963
FRA002;11;11,36673
FRA003;11;8,5814
FRA004;11;18,04455
FRA005;11;16,15087
FRA006;11;14,49381
FRA007;11;26,23187
FRA008;11;18,25394
FRA009;11;26,00261
FRA010;11;8,65302
FRA011;11;10,21989
FRA012;11;11,73789
FRA013;11;17,16296
FRA014;11;13,6719
FRA015;11;14,73515
FRA016;11;7,62408
FRA017;11;18,80187
FRA018;11;12,11986
FRA019;11;10,79524
FRA020;11;6,02214
FRA021;11;8,03274
FRA022;11;11,39358
FRA023;11;17,23092
FRA024;11;8,64826
FRA025;11;11,63552
FRA026;11;12,64519
FRA027;11;12,35164
FRA028;11;12,01145
FRA029;11;21,82989
FRA030;11;6,60328
FRA031;11;22,01811
FRA032;11;14,39715
FRA033;11;9,25017
FRA034;11;13,89554
FRA035;11;33,27253
FRA036;11;20,65363
FRA037;11;14,4324
FRA038;11;14,12554
FRA039;11;11,62467
FRA040;11;15,41375
FRA041;11;16,02933
FRA042;11;18,72515
FRA043;11;16,2027
FRA044;11;19,82458
FRA045;11;13,60627
FRA046;11;17,15191
FRA047;11;11,9985
FRA048;11;16,71167
FRA049;11;9,41036
FRA050;11;21,98771
FRA051;11;21,10312
FRA052;11;6,8775
FRA053;11;11,73675
FRA054;11;16,48258
FRA055;11;15,21803
FRA056;11;14,43321
FRA057;11;16,84517
FRA058;11;13,75777
FRA059;11;17,01881
FRA060;11;21,25895
FRA061;11;24,6304
FRA062;11;18,58925
FRA063;11;14,6521
FRA064;11;28,77258
FRA065;11;7,992
FRA066;11;32,87425
FRA068;11;13,28644
FRA069;11;11,83217
FRA070;11;9,14797
FRA071;11;9,9514
FRA072;11;8,24328
FRA073;11;7,92075
FRA074;11;10,75114
FRA075;11;20,86523
FRA076;11;22,73397
FRA077;11;16,67645
FRA078;11;7,38007
FRA079;11;14,13022
FRA080;11;9,6061
FRA081;11;19,14687
FRA082;11;13,51157
FRA083;11;16,69196
FRA084;11;23,06909
FRA085;11;15,09336
FRA086;11;16,21226
FRA087;11;13,52986
FRA088;11;11,57714
FRA089;11;15,40682
FRA090;11;11,98177
FRA091;11;10,02099
FRA092;11;25,5378
FRA093;11;23,68848
FRA094;11;28,11265
FRA095;11;11,42859
FRA096;11;6,88855
FRA097;11;16,1341
FRA098;11;21,21841
FRA099;11;9,07717
FRA100;11;12,21262
FRA101;11;16,85432
FRA102;11;16,30231
FRA103;11;14,91126
FRA104;11;14,44119
FRA105;11;8,50534
FRA106;11;12,67998
FRA107;11;24,4059
FRA108;11;14,87388
FRA109;11;17,02082
FRA110;11;13,16632
FRA111;11;12,14289
FRA112;11;9,85202
FRA113;11;10,06864
FRA114;11;28,25332
FRA115;11;35,72761
FRA116;11;20,33641
FRA117;11;5,4
FRA118;11;21,9495
FRA119;11;20,10186
FRA120;11;8,58827
FRA121;11;7,41675
FRA186;11;7,06208
FRA190;11;5,93347
FRA195;11;23,92249
FRA197;11;6,70708
FRA200;11;8,82193
FRA201;11;10,04655
FRA202;11;8,55923
FRA203;11;10,73533
FRA204;11;3,56691
FRA205;11;6,7342
FRA206;11;4,71187
FRA207;11;8,31247
FRA208;11;11,91376
FRA209;11;7,1813
FRA210;11;13,90746
FRA211;11;8,41787
FRA212;11;10,23334
FRA215;11;21,32822
FRA217;11;4,77703
FRA218;11;7,32829
FRA250;11;9,31156
FRA251;11;5,08155
FRA252;11;5,52142
FRA253;11;12,25298
FRA254;11;7,2927
FRA255;11;12,3552
FRA256;11;0
FRA257;11;0
FRA301;11;6,31524
FRA302;11;6,59953
FRA303;11;12,48431
FRA304;11;7,05952
FRA305;11;10,53713
FRA306;11;5,34992
FRA307;11;6,31531
FRA309;11;10,95202
FRA310;11;11,20402
FRA311;11;7,22016
FRA312;11;19,768
FRA313;11;7,95961
FRA314;11;2,9085
FRA315;11;10,53979
FRA316;11;6,67084
FRA317;11;7,10301
FRA318;11;9,24618
FRA319;11;7,25762
FRA320;11;6,54567
FRA321;11;2,81916
FRA322;11;12,67938
FRA323;11;18,67194
FRA324;11;8,64753
FRA325;11;7,11157
FRA327;11;11,34542
FRA328;11;19,84084
FRA329;11;11,42261
FRA330;11;20,79904
FRA331;11;11,81783
FRA332;11;10,545
FRA333;11;15,03853
FRA334;11;7,6657
FRA335;11;12,57436
FRA336;11;13,5994
FRA337;11;10,50945
FRA338;11;7,5733
FRA339;11;16,42588
FRA340;11;22,52878
FRA342;11;27,39507
FRA343;11;12,49508
FRA344;11;12,21674
FRA345;11;10,48365
FRA346;11;10,28934
FRA347;11;36,28152
FRA349;11;8,0035
FRA350;11;8,36533
FRA351;11;13,90726
FRA352;11;12,11887
